user_id,total_spend,active_days,avg_order_value
71809229.6889565634,81.0,1,81.0
33274361.4713446044,81.0,1,81.0
86506239.5873574585,81.0,1,81.0
1773396.0419473781,81.0,1,81.0
59881976.1815940735,81.0,1,81.0
9133428.2538890525,81.0,1,81.0
53386672.0195873047,81.0,1,81.0
2684090.0831718948,81.0,1,81.0
29625533.6319169088,80.0,1,80.0
8478888.8486003629,80.0,1,80.0
84080911.7958476288,80.0,1,80.0
31508986.6211752903,80.0,1,80.0
7356019.3663162103,80.0,1,80.0
4828068.2073927850,80.0,1,80.0
5534507.9883804494,80.0,1,80.0
4244063.5746229815,80.0,1,80.0
63884332.6008916710,80.0,1,80.0
9209369.0557021039,80.0,1,80.0
78124649.1656587707,80.0,1,80.0
8615072.6619063078,80.0,1,80.0
12557240.6917222125,80.0,1,80.0
76647866.4324085605,80.0,1,80.0
1943185.6260713896,80.0,1,80.0
5442666.6069210320,80.0,1,80.0
3239161.4615679765,80.0,1,80.0
2127367.4441935233,80.0,1,80.0
59044937.5350894136,80.0,1,80.0
35862721.9988627980,80.0,1,80.0
52931639.4509960949,80.0,1,80.0
4983865.9578536501,80.0,1,80.0
84172914.5775541079,80.0,1,80.0
4284305324.1896487358,80.0,1,80.0
3191154706.8263425472,80.0,1,80.0
55876955.1461572499,79.0,1,79.0
1181671929.7227404022,79.0,1,79.0
8905000.7139776419,79.0,1,79.0
19275645.5139195959,79.0,1,79.0
68346527.0844051631,79.0,1,79.0
6190624.8931186607,79.0,1,79.0
7021233.6876778352,79.0,1,79.0
6912309.8730595992,79.0,1,79.0
1907946.0838810934,79.0,1,79.0
7851717310.4801484131,79.0,1,79.0
4690383.2184789524,79.0,1,79.0
34337826.8589907777,79.0,1,79.0
1750371.7249808647,79.0,1,79.0
2414762.3155087525,79.0,1,79.0
4115432.9849138741,79.0,1,79.0
47327205.6325472260,79.0,1,79.0
6529983.5567562804,79.0,1,79.0
11105025.0713455496,79.0,1,79.0
5797185.5565350475,79.0,1,79.0
4484161.8947884851,79.0,1,79.0
33374347.9195100558,79.0,1,79.0
66586954.9090439023,79.0,1,79.0
41141552.8387155159,79.0,1,79.0
3634722.5332335025,79.0,1,79.0
377360457.8254199418,79.0,2,39.5
23049349.8568567171,79.0,1,79.0
8608966.1893326710,79.0,1,79.0
1513854.4372984826,79.0,1,79.0
82288674.1418835263,79.0,1,79.0
6948517.7826846100,79.0,1,79.0
1165995.5956787568,79.0,1,79.0
52768784.2327124854,79.0,1,79.0
5013288.8674440820,79.0,1,79.0
60554403.6518704294,79.0,1,79.0
90778964.2302489928,79.0,1,79.0
98737231.6995342156,79.0,1,79.0
24178523.2626897351,78.0,1,78.0
55847223.9986381572,78.0,1,78.0
5073051.0072849842,78.0,1,78.0
59199504.6442886361,78.0,1,78.0
17209917.8498366479,78.0,1,78.0
8698666737.1710911998,78.0,1,78.0
2638531.4937946565,78.0,1,78.0
41280451.5966697273,78.0,2,39.0
4199051.4595175442,78.0,1,78.0
8882998.2908489159,78.0,1,78.0
1132369.2816052952,78.0,1,78.0
77740062.7146345636,78.0,1,78.0
59061039.5435612071,77.0,1,77.0
9692619.6154700763,77.0,1,77.0
3777881.8197329849,77.0,1,77.0
3903259.6420982880,77.0,1,77.0
71278332.7023651906,77.0,1,77.0
5817047.8350669320,77.0,2,38.5
4285173.0566058301,77.0,1,77.0
7989341.0097191625,77.0,2,38.5
1452482.7324331777,77.0,1,77.0
50844046.9564028621,77.0,1,77.0
58602824.1798462461,77.0,1,77.0
75226916.3196630292,77.0,1,77.0
8048203.9183206021,77.0,1,77.0
65404110.4294747844,77.0,1,77.0
1811862.9527400954,76.0,1,76.0
3237193.2779307989,76.0,1,76.0
2502277.1517433932,76.0,1,76.0
13939412.7536118892,76.0,1,76.0
7153024.5115370134,76.0,1,76.0
49625864.9176816663,76.0,1,76.0
1601634.7430563339,76.0,1,76.0
63478695.0837863375,76.0,1,76.0
83324589.4043967351,76.0,1,76.0
5810898.6934583450,76.0,1,76.0
17600486.2275967341,76.0,2,38.0
73739017.8732867733,76.0,1,76.0
1349811.1244559364,76.0,1,76.0
8526613234.8674806597,76.0,1,76.0
7900127.6292792546,76.0,1,76.0
58393225.4182288649,76.0,1,76.0
99826321.7020196151,76.0,1,76.0
27980720.8947731814,76.0,1,76.0
27946409.7040300456,76.0,1,76.0
7149418.0554548662,76.0,1,76.0
23060159.8817366259,76.0,1,76.0
1939811.6948974674,76.0,1,76.0
74826760.8268644803,75.0,1,75.0
29213420.6137198014,75.0,1,75.0
69289177.2712829976,75.0,1,75.0
49358925.4763310482,75.0,1,75.0
5467717.9448603297,75.0,1,75.0
42708046.4152584281,75.0,1,75.0
28506686.6755042584,75.0,1,75.0
30199985.4509664101,75.0,2,37.5
4645810.6414891428,75.0,1,75.0
11042625.9465902773,75.0,1,75.0
2663381.1128244448,75.0,1,75.0
2028522.0201942206,75.0,2,37.5
42898775.5372388229,75.0,1,75.0
5402809.0916803278,75.0,1,75.0
73039691.3592091634,75.0,1,75.0
31588757.8825339636,75.0,1,75.0
39913337.5078425632,74.0,1,74.0
37200331.0541488328,74.0,1,74.0
73744073.0825120998,74.0,2,37.0
48729405.8068709539,74.0,1,74.0
6826941.5434656989,74.0,1,74.0
89960826.1583245929,74.0,1,74.0
1491753.9250182150,74.0,1,74.0
37383357.2206535308,74.0,1,74.0
48154162.5010970818,74.0,1,74.0
20718298.6808598428,74.0,1,74.0
85065615.9182483522,74.0,1,74.0
5788686572.5981505502,74.0,1,74.0
7070291.4775984721,74.0,1,74.0
71285854.2587994288,74.0,1,74.0
7653885.7449557450,74.0,1,74.0
23761519.9043529493,74.0,1,74.0
78536888.1867075857,74.0,1,74.0
83072571.2219987254,74.0,1,74.0
63566671.0624139016,73.0,1,73.0
88125518.8306270972,73.0,2,36.5
89817778.2961109026,73.0,1,73.0
11751524.1233943964,73.0,1,73.0
2554609494.2346657395,73.0,1,73.0
4186517.6481556302,73.0,1,73.0
67431671.1651955470,73.0,1,73.0
29973724.4702575659,73.0,1,73.0
6471483.5221877990,73.0,1,73.0
1384229.1647560493,73.0,1,73.0
19776395.6991230845,73.0,1,73.0
28905204.2373409713,73.0,1,73.0
39965653.0318600367,73.0,1,73.0
82858250.0760247395,73.0,1,73.0
6266467.7992501797,73.0,1,73.0
3008670.3250240015,73.0,1,73.0
6258055.5394754419,73.0,1,73.0
51986505.2747565154,73.0,1,73.0
7963872501.7280985193,73.0,1,73.0
2422026.0165722609,72.0,1,72.0
8514502.1927548910,72.0,1,72.0
82102048.1975466467,72.0,1,72.0
58535639.3555391988,72.0,1,72.0
90640042.4789797090,72.0,1,72.0
28469804.2841019579,72.0,1,72.0
66110580.3915490917,72.0,1,72.0
2681069.0750146189,72.0,1,72.0
7378247.2288341132,72.0,1,72.0
31950543.1898138464,72.0,1,72.0
1585309.6580304644,72.0,1,72.0
62526775.3330591472,72.0,1,72.0
4983577.8461145532,72.0,1,72.0
2379851873.3035650084,72.0,1,72.0
28471582.5014474639,72.0,1,72.0
83318375.5690486321,72.0,1,72.0
39639019.8826655065,72.0,1,72.0
38820363.2818595515,72.0,1,72.0
38538077.3398709669,72.0,1,72.0
30986155.2819672189,72.0,1,72.0
87047667.1042912591,72.0,1,72.0
44050879.9039342218,72.0,1,72.0
7945395.8197113765,72.0,1,72.0
22809713.5594396469,72.0,1,72.0
91081437.4176468529,72.0,1,72.0
47865957.1450554660,72.0,1,72.0
6147283.5287339204,72.0,1,72.0
7444839.8804218896,71.0,1,71.0
82278834.0437907358,71.0,1,71.0
32439085.2055424151,71.0,1,71.0
18171656.8464996756,71.0,1,71.0
54389014.0787674086,71.0,1,71.0
6139519660.0542827101,71.0,1,71.0
50569879.3752778091,71.0,1,71.0
7676671.1176734435,71.0,1,71.0
6709518.3773334846,71.0,1,71.0
3810063772.2479894157,71.0,1,71.0
76640124.2117888713,71.0,1,71.0
50394923.2952435045,71.0,1,71.0
6329222.4077008311,71.0,1,71.0
7287329.6250817980,71.0,1,71.0
2201383.2119496784,71.0,1,71.0
36592704.2276068785,71.0,1,71.0
24745771.8606465125,71.0,1,71.0
3604692.1743563681,71.0,1,71.0
4173503.5366002223,71.0,1,71.0
3827230.3533086822,71.0,1,71.0
7940945.2925551216,71.0,1,71.0
53132817.7758017210,71.0,1,71.0
6584802.2768783050,71.0,1,71.0
80099261.3426524420,71.0,1,71.0
1380507.2487426376,71.0,1,71.0
28193094.1619179501,71.0,1,71.0
90374652.8048607690,71.0,1,71.0
52873910.3837820346,71.0,1,71.0
21199689.9636890755,71.0,1,71.0
7486503607.6799883479,71.0,1,71.0
21819616.7879365690,71.0,1,71.0
8646619.3463076710,71.0,1,71.0
2082729.0477339221,71.0,1,71.0
78979530.8829741899,70.0,1,70.0
47832970.6690268280,70.0,2,35.0
1989417.5184999300,70.0,1,70.0
69449470.6900964049,70.0,1,70.0
26105678.1036002654,70.0,2,35.0
5191278.7358335539,70.0,1,70.0
5818334.2988219400,70.0,1,70.0
9271679.7821879014,70.0,1,70.0
71426813.6484576444,70.0,1,70.0
31229170.2945226603,70.0,1,70.0
14427748.6131716710,70.0,1,70.0
10469704.3472380781,70.0,1,70.0
1181271.2559991025,70.0,1,70.0
1367614.4912810709,70.0,1,70.0
5925851.9554360524,70.0,1,70.0
7581468.6871965622,70.0,1,70.0
7980854.4779699400,70.0,1,70.0
83812359.6098055338,70.0,1,70.0
84404754.7597435906,70.0,1,70.0
44316604.1189096693,70.0,1,70.0
1398743.9446501908,70.0,1,70.0
8863355.4914234319,70.0,1,70.0
24216413.3568094065,70.0,1,70.0
77327261.9614153178,70.0,1,70.0
66793226.8520233559,70.0,1,70.0
26519562.2001786042,69.0,3,23.0
5940658266.3455244663,69.0,1,69.0
7725658.2117768050,69.0,1,69.0
45244493.0702066140,69.0,1,69.0
88416652.0838323875,69.0,1,69.0
44771210.2314933209,69.0,1,69.0
8897760.4048514573,69.0,1,69.0
1760327.1126266238,69.0,1,69.0
63322638.6145263794,69.0,1,69.0
9162393.3139216792,69.0,1,69.0
84496993.3019099787,69.0,1,69.0
81176111.0310368280,69.0,1,69.0
5402723.9681886212,69.0,1,69.0
57032373.6609455190,69.0,1,69.0
7410716.2746943114,69.0,1,69.0
55320022.9694600525,69.0,1,69.0
4670841.6660469429,69.0,1,69.0
3306493.6869699768,69.0,1,69.0
5237397.7064940983,69.0,2,34.5
60290905.3120917328,69.0,1,69.0
9086711895.7106781995,69.0,1,69.0
89736817.8673115024,68.0,1,68.0
62367831.6101573204,68.0,1,68.0
32964131.2305658200,68.0,1,68.0
25060616.2829422023,68.0,1,68.0
54050361.8478898304,68.0,1,68.0
29570964.3192916968,68.0,1,68.0
43950878.2847092801,68.0,1,68.0
44974147.5717650402,68.0,1,68.0
71510217.3315206080,68.0,1,68.0
90422982.2543893019,68.0,1,68.0
1336541.8089767254,68.0,2,34.0
6295459.5314511143,68.0,1,68.0
2739425.0432989823,68.0,1,68.0
82736940.6582572177,68.0,1,68.0
16452090.3561030142,68.0,1,68.0
81446984.1609942483,68.0,1,68.0
65904468.2920700958,68.0,1,68.0
21242720.7094333523,68.0,2,34.0
76654420.3019926863,68.0,1,68.0
5309497742.4560578847,68.0,1,68.0
26003572.1132400750,68.0,1,68.0
79080724.0148001328,67.0,1,67.0
637884255.3997903180,67.0,1,67.0
62856019.3238415642,67.0,1,67.0
12616947.5651073543,67.0,1,67.0
3436758.3540022393,67.0,1,67.0
1803200.7777857363,67.0,1,67.0
50234006.7156805216,67.0,1,67.0
8633002.3339270787,67.0,2,33.5
69080739.9100349214,67.0,1,67.0
7228205337.7017500982,67.0,1,67.0
52963408.8320264398,67.0,1,67.0
28569564.3821183207,67.0,1,67.0
7483078.1076858608,67.0,1,67.0
4178087.7032911177,67.0,1,67.0
2516229.6115027745,67.0,1,67.0
32220426.7266826946,66.0,1,66.0
87600401.0863764142,66.0,1,66.0
7186879.8446139395,66.0,1,66.0
83486645.0419878784,66.0,1,66.0
2476173.9104747305,66.0,2,33.0
11766732.8000293665,66.0,1,66.0
5041130.4127815311,66.0,1,66.0
13364975.1358294130,66.0,1,66.0
3846424.1179556219,66.0,1,66.0
62245069.7842050254,66.0,1,66.0
56494469.6974953877,66.0,1,66.0
21212846.2865668337,66.0,1,66.0
4876835.9267582756,66.0,1,66.0
7672681.6997556283,66.0,1,66.0
10269098.5703813861,66.0,1,66.0
62926115.2506930242,66.0,1,66.0
2571967530.2221797757,66.0,1,66.0
6603816.5140292624,66.0,1,66.0
45812920.1745374710,66.0,1,66.0
56113571.7461187367,66.0,1,66.0
5958762.0643846515,66.0,1,66.0
86388013.6727453761,66.0,1,66.0
33228466.7506889878,66.0,1,66.0
1280111349.1479378569,66.0,1,66.0
2459609.1421753209,66.0,1,66.0
1554450.8430552983,66.0,1,66.0
11251067.8076493504,66.0,1,66.0
3854148056.2149365655,65.0,1,65.0
64327920.9668348160,65.0,1,65.0
5493040.3439425467,65.0,1,65.0
79553165.4071602117,65.0,1,65.0
1972984.6707484339,65.0,1,65.0
3287379.7416476309,65.0,2,32.5
87978859.5425554329,65.0,1,65.0
8814952.6174853430,65.0,1,65.0
3336646.4974569457,65.0,1,65.0
84733987.1998752292,65.0,1,65.0
79219690.8483166390,65.0,1,65.0
67692146.5227615799,65.0,1,65.0
6653444.2272771449,65.0,1,65.0
1550859.5605002123,65.0,1,65.0
3138661.7215424304,65.0,1,65.0
24070954.9186532223,64.0,2,32.0
5407612.3141758192,64.0,1,64.0
3678796.0209524077,64.0,1,64.0
52687165.0903734385,64.0,1,64.0
50459060.2091794479,64.0,1,64.0
53066733.3024849807,64.0,1,64.0
36185608.4688744734,64.0,1,64.0
11330440.1022375512,64.0,1,64.0
58454116.2497862183,64.0,1,64.0
2430931.6173812141,64.0,1,64.0
30327434.6405100575,64.0,1,64.0
31940764.0532258933,64.0,1,64.0
64653336.4646158623,64.0,1,64.0
2113325.1940945017,64.0,2,32.0
71985328.5213385555,64.0,1,64.0
1279595.7348368743,64.0,2,32.0
19569327.4509171845,64.0,1,64.0
1300033.4750122266,64.0,1,64.0
44519434.2674116155,63.0,1,63.0
7943950.0170510912,63.0,1,63.0
15894992.4328529401,63.0,1,63.0
2206124.5804645350,63.0,1,63.0
50625438.6453912217,63.0,1,63.0
15485284.9465721193,63.0,1,63.0
1738338.2951797326,63.0,1,63.0
5044121.9570928383,63.0,1,63.0
3341339703.3960463341,63.0,1,63.0
47560404.3476867470,63.0,1,63.0
70825378.7231985352,63.0,1,63.0
54054788.5524342358,63.0,1,63.0
37055874.5655053626,63.0,1,63.0
1516904.8325459706,63.0,1,63.0
91803638.1469968399,63.0,1,63.0
33027284.2974994612,63.0,1,63.0
5038082.1213644469,63.0,1,63.0
48950292.7220423425,63.0,1,63.0
44590577.0501187299,63.0,1,63.0
2459937.2318206302,63.0,1,63.0
5323353.2186165169,63.0,1,63.0
5298595.3824316171,63.0,1,63.0
4323466.5326100311,63.0,1,63.0
60946114.0900351195,63.0,1,63.0
5761971471.2167723492,63.0,1,63.0
67300719.0613628944,63.0,1,63.0
9147324811.3340748180,63.0,1,63.0
7122244.8452189284,63.0,1,63.0
39848806.8098859726,63.0,1,63.0
3295969.7003429554,63.0,1,63.0
58413993.0257976234,63.0,1,63.0
8706769250.9838749927,62.0,1,62.0
4730992.8722407824,62.0,1,62.0
9038562615.4849510514,62.0,1,62.0
2811472757.1072758998,62.0,1,62.0
8643281.5509657561,62.0,2,31.0
5050037.2369076659,62.0,1,62.0
42795253.5783224983,62.0,1,62.0
26950848.2753147504,62.0,1,62.0
4241710.4464603704,62.0,1,62.0
56946920.7497732024,62.0,2,31.0
4705602.5117173147,62.0,1,62.0
80057143.0865341279,62.0,1,62.0
22038652.9104855848,62.0,1,62.0
2013175.8788634760,62.0,1,62.0
14429820.5127041689,62.0,1,62.0
46048757.5367659676,62.0,1,62.0
90534189.7793559750,62.0,1,62.0
2132209.9029962354,62.0,1,62.0
52644953.9352687463,62.0,1,62.0
48003223.4943874070,62.0,1,62.0
32495068.8510753707,62.0,1,62.0
1243316.4074408289,62.0,1,62.0
5510122.6423876982,62.0,1,62.0
6939144.9225806090,62.0,1,62.0
62257296.4539268322,62.0,1,62.0
1739571105.5692727677,62.0,1,62.0
2221352.0772999791,61.0,2,30.5
40815861.1638174276,61.0,1,61.0
3056927.8375951035,61.0,1,61.0
7753114948.4421244213,61.0,1,61.0
6208845.6973803394,61.0,1,61.0
3315775.4887916908,61.0,1,61.0
1532532525.0257377084,61.0,1,61.0
26530628.3602362036,61.0,1,61.0
38411914.4791743908,61.0,1,61.0
12877939.3694492500,61.0,1,61.0
29405563.9336451641,61.0,1,61.0
4191504.8974147364,61.0,1,61.0
4067712.1364874133,61.0,1,61.0
10392780.6276540753,61.0,1,61.0
25930591.1422187379,61.0,1,61.0
5469438.4165905723,61.0,1,61.0
53782595.8677191987,61.0,1,61.0
43750028.1825830479,61.0,1,61.0
80816097.5485623131,61.0,1,61.0
5114182.5685213207,61.0,1,61.0
71727250.2189553207,61.0,1,61.0
78774008.6201015241,61.0,1,61.0
2941370.9700661406,61.0,2,30.5
11739180.5119503910,61.0,1,61.0
3344699.5675826086,60.0,1,60.0
6717719.5371562480,60.0,1,60.0
1296696.7251929026,60.0,1,60.0
4335558.7768891561,60.0,2,30.0
1439927.0145685301,60.0,1,60.0
52565741.6337681069,60.0,1,60.0
12801942.0744878035,60.0,1,60.0
31016788.6587014996,60.0,1,60.0
36721083.2087862698,60.0,1,60.0
41321784.8870049679,60.0,1,60.0
58735415.2475008019,60.0,2,30.0
80824150.8927513505,60.0,1,60.0
88356029.8584657787,60.0,1,60.0
56010660.0104477807,60.0,1,60.0
90326169.4943785433,60.0,1,60.0
9171293.1843144903,60.0,1,60.0
38686208.2125603721,60.0,1,60.0
4297256.3583247994,60.0,1,60.0
3732291.9617925883,60.0,1,60.0
4296769.0350898725,60.0,1,60.0
30919230.3331476140,60.0,1,60.0
7171483.9306816136,60.0,1,60.0
44093840.8232543120,60.0,1,60.0
1603505.5621824416,60.0,1,60.0
3597047.3508477413,60.0,1,60.0
8403882324.8733646119,60.0,1,60.0
37312730.1216270172,60.0,1,60.0
3562907.6727254901,60.0,1,60.0
69259915.5506299000,60.0,1,60.0
4093390.4018374057,60.0,1,60.0
1854862.9557304483,60.0,1,60.0
5120677.2454523377,60.0,1,60.0
55676797.5021268334,60.0,1,60.0
2265258.0325769455,60.0,1,60.0
4970125.1163716142,60.0,1,60.0
8466512.3165163195,60.0,1,60.0
1994473.4179397065,60.0,1,60.0
40360384.0007417112,60.0,1,60.0
8872008.3003968101,59.0,1,59.0
4777652.2980568851,59.0,1,59.0
31613618.4993209758,59.0,1,59.0
5157888.7472869085,59.0,1,59.0
2228267.9773362374,59.0,1,59.0
74635951.8097844533,59.0,1,59.0
3252255.8114865053,59.0,1,59.0
12910142.0755638588,59.0,1,59.0
68075284.5240293543,59.0,1,59.0
21679259.2288048672,59.0,1,59.0
54692431.8021457719,59.0,1,59.0
2743599.5142228112,59.0,1,59.0
1873577.7239946701,59.0,1,59.0
44574139.0210963180,59.0,1,59.0
26171153.2712091151,59.0,1,59.0
68689240.0741071008,59.0,1,59.0
2471419.8377180885,59.0,1,59.0
52425787.4871890148,58.0,1,58.0
6946816.3841849120,58.0,1,58.0
7782816.5155913272,58.0,1,58.0
65484697.9961257356,58.0,1,58.0
62166305.8414280308,58.0,1,58.0
88244617.7250834425,58.0,1,58.0
5996473.2606177796,58.0,1,58.0
6145836.1172580962,58.0,1,58.0
39443462.9852246899,58.0,1,58.0
62738775.4729752170,58.0,1,58.0
88155637.3076180121,58.0,1,58.0
2232198.6371873310,58.0,1,58.0
6852589435.5129465651,58.0,1,58.0
20664857.0927270637,58.0,1,58.0
1394102.7869033217,58.0,1,58.0
37163469.3831238391,58.0,1,58.0
32916395.5650273385,58.0,1,58.0
36692735.3914903406,58.0,1,58.0
5963534.4700679023,58.0,3,19.333333333333332
74273229.0304300389,58.0,1,58.0
5436485.8857572703,58.0,1,58.0
13072394.0835249988,58.0,1,58.0
4449681.9212786049,58.0,1,58.0
7194222.8464645996,58.0,1,58.0
22876548.9702869375,58.0,1,58.0
56066621.9392870540,58.0,1,58.0
3534695.1368743879,58.0,1,58.0
8944117.0831290845,58.0,1,58.0
37603645.8224296625,58.0,1,58.0
56475484.4233223230,58.0,1,58.0
5671461926.8532720409,58.0,2,29.0
3800893.0734397867,58.0,1,58.0
6509345.0221361040,57.0,1,57.0
6291077.4211780324,57.0,1,57.0
9145316.2106521715,57.0,1,57.0
18844012.8867221379,57.0,1,57.0
47411552.9654999884,57.0,1,57.0
25558125.8475774734,57.0,1,57.0
31226161.5287682516,57.0,1,57.0
13140650.3592368904,57.0,1,57.0
1055924025.4008704458,57.0,1,57.0
75857592.4215980562,57.0,1,57.0
1073768.8680631283,57.0,1,57.0
7312667.0266395141,57.0,1,57.0
42202949.1792651105,56.0,1,56.0
5869321.8775547043,56.0,1,56.0
19741720.4276120006,56.0,1,56.0
64120104.5265891556,56.0,1,56.0
2608321.7754187990,56.0,1,56.0
72883375.0508388309,56.0,1,56.0
31022795.7870947773,56.0,1,56.0
77925772.4472848106,56.0,1,56.0
4362150.8708618344,56.0,1,56.0
4670216.5107610379,56.0,1,56.0
3060385.8652779159,56.0,1,56.0
66664648.4730020451,56.0,1,56.0
50900904.6507728330,56.0,2,28.0
9029010.8049284962,56.0,1,56.0
9130640.2139762011,56.0,1,56.0
36091629.1274862467,56.0,1,56.0
3628419.4816997781,56.0,1,56.0
3980652.4530069190,56.0,1,56.0
6698829.2913246021,56.0,1,56.0
3353526.8991529393,56.0,1,56.0
4339400.4609618009,56.0,1,56.0
82463656.4683065478,56.0,1,56.0
7296831617.1672065923,56.0,1,56.0
8741663.0518466186,56.0,1,56.0
90467623.9340009368,56.0,1,56.0
28886785.0437982110,56.0,1,56.0
5704909.7519367722,56.0,1,56.0
3354006.4211651279,56.0,1,56.0
8446899326.9951195067,56.0,1,56.0
38963130.1006713941,56.0,1,56.0
25314370.6701468747,56.0,1,56.0
44446265.4202947785,55.0,1,55.0
62196716.9012130319,55.0,1,55.0
7195542.3513817232,55.0,2,27.5
28147494.8320259385,55.0,1,55.0
20492746.1993325002,55.0,1,55.0
6658580.2826042198,55.0,1,55.0
5491018.4532696593,55.0,1,55.0
57655144.7573784360,55.0,1,55.0
2989628.1463094396,55.0,1,55.0
33973499.7660446490,55.0,1,55.0
3091736.0273308554,55.0,1,55.0
2996087395.1661557719,55.0,1,55.0
88260882.4631526417,55.0,2,27.5
5430975.7523687455,55.0,1,55.0
38616734.5696400468,55.0,1,55.0
66000056.3111790804,55.0,1,55.0
1051154.0740172050,55.0,1,55.0
18222174.8869767431,55.0,1,55.0
8676958.1154553142,55.0,1,55.0
4055961.2903422421,55.0,1,55.0
3830673.4752434108,55.0,1,55.0
4565585.6143138051,55.0,1,55.0
37657350.9876173824,55.0,1,55.0
8362017.2427376623,55.0,1,55.0
7360520.4698929166,55.0,1,55.0
7792798.8012084445,55.0,1,55.0
9195830.2305180932,55.0,1,55.0
86676685.2128350161,55.0,1,55.0
85373859.0716916641,55.0,1,55.0
23521075.3819657245,55.0,1,55.0
90197407.6635841321,55.0,1,55.0
82865714.7704602382,55.0,1,55.0
78128827.9666182442,55.0,1,55.0
2059051.2925802862,55.0,1,55.0
5118167.2731595773,55.0,1,55.0
21724072.4309728715,55.0,1,55.0
28899899.4015353216,55.0,1,55.0
7309138.5083786544,55.0,1,55.0
7134697.0673803211,55.0,1,55.0
58027853.8459267937,55.0,1,55.0
15883357.2519845193,55.0,1,55.0
1431530072.2996186071,55.0,1,55.0
1111007.3250339243,55.0,1,55.0
8331967.3536447879,55.0,1,55.0
3821554.9305104939,55.0,1,55.0
91772028.3346381707,55.0,1,55.0
36563255.8188004692,55.0,1,55.0
7459046621.1245343481,55.0,1,55.0
71770739.4629236606,55.0,1,55.0
6037505.2082712603,55.0,1,55.0
2788577.1997616723,55.0,1,55.0
16187714.7521852436,55.0,1,55.0
1827796.6933009711,55.0,1,55.0
2077797.0559187989,55.0,1,55.0
33411958.7357803214,55.0,1,55.0
16533293.5005173202,55.0,1,55.0
2345933.9427223568,55.0,1,55.0
76814331.1397302587,55.0,1,55.0
28054315.0309622522,55.0,1,55.0
31182624.5907876994,55.0,1,55.0
15109615.7675793031,55.0,1,55.0
4939841.7691196568,55.0,1,55.0
43332866.6587062300,55.0,1,55.0
4939164.6753897903,55.0,1,55.0
87817726.5153482315,55.0,1,55.0
3314192.6404289351,55.0,1,55.0
37308413.7975307957,55.0,1,55.0
1441375.7353918689,55.0,1,55.0
1853893.7153304782,55.0,1,55.0
76491344.7374736714,55.0,1,55.0
8611828.2907648280,55.0,1,55.0
1610487.4035868611,55.0,1,55.0
3591282.5710466002,55.0,1,55.0
3319193.5383281209,55.0,1,55.0
52484034.1270607566,55.0,1,55.0
68765362.4595750694,55.0,1,55.0
23527570.8230617970,55.0,1,55.0
6408056.9668435806,55.0,1,55.0
6743101.4280021996,55.0,1,55.0
8436901.9520785109,55.0,1,55.0
26045316.6076625887,55.0,1,55.0
22163228.0919031513,55.0,1,55.0
4602632.8640945737,55.0,1,55.0
5266823.8519727676,54.0,1,54.0
77739287.4913869284,54.0,1,54.0
2197076402.0652907930,54.0,1,54.0
84183079.9532567931,54.0,1,54.0
76741959.6484496859,54.0,1,54.0
2582329.7898470280,54.0,1,54.0
65308915.4516936442,54.0,1,54.0
64939560.5306054013,54.0,1,54.0
38018259.3746869511,54.0,1,54.0
37788537.8066322578,54.0,1,54.0
624755220.7269843161,54.0,1,54.0
30920625.0665076655,54.0,1,54.0
29357270.0363491359,54.0,1,54.0
2673583.9030483225,54.0,1,54.0
3420993345.0374419686,54.0,1,54.0
3096891.2753343567,54.0,1,54.0
59081669.9567203496,54.0,1,54.0
2079337.4521460084,54.0,1,54.0
9147051.8631635716,54.0,1,54.0
7474537327.4725745851,54.0,2,27.0
1686851.2728488495,54.0,1,54.0
5254972.8889576683,54.0,1,54.0
47064948.1011270917,54.0,1,54.0
6314967.8772173324,54.0,1,54.0
5098405.2766662248,54.0,1,54.0
11176286.2780407108,54.0,1,54.0
51457099.0051403619,54.0,1,54.0
51065226.4802983076,54.0,1,54.0
22956458.6924241706,54.0,1,54.0
7012652.4882388524,54.0,1,54.0
50924450.1711753621,54.0,1,54.0
67778099.0728510159,53.0,1,53.0
82950752.5128061216,53.0,1,53.0
4961808.5193881345,53.0,1,53.0
9614593.5321513152,53.0,1,53.0
23495951.1863781184,53.0,1,53.0
4135762.6906668593,53.0,1,53.0
39055352.8212242473,53.0,1,53.0
82819933.0760343151,53.0,1,53.0
85948964.9264937278,53.0,1,53.0
79568568.3792342532,53.0,1,53.0
6150769.8134733672,53.0,1,53.0
1192137.7038531452,53.0,1,53.0
31104354.8267743011,53.0,1,53.0
31506927.2250214660,53.0,1,53.0
2400077.1013225386,53.0,1,53.0
27930167.3476656250,53.0,1,53.0
4300488.4056873382,53.0,1,53.0
63892836.9604585292,53.0,1,53.0
683326924.1333014414,53.0,1,53.0
8852686.2320515436,53.0,1,53.0
2505234.3838284690,53.0,1,53.0
30994156.8515094824,53.0,1,53.0
5968218.6334399873,52.0,1,52.0
7329327.2927230381,52.0,1,52.0
25802072.3308665233,52.0,1,52.0
46319929.6939274429,52.0,1,52.0
37070311.8314414799,52.0,1,52.0
6901273.5838040643,52.0,1,52.0
47946831.1066900442,52.0,1,52.0
29060616.4029163657,52.0,1,52.0
5477784.8158497690,52.0,1,52.0
5820769.2126830378,52.0,1,52.0
76641875.4216482392,52.0,1,52.0
79174534.4918543276,52.0,1,52.0
67563681.8255702488,52.0,1,52.0
61381411.6432434571,52.0,1,52.0
